"tag"	"quadrat"	"subquad"	"spcode"	"quadrat_gx"	"quadrat_gy"	"gx"	"gy"	"lx"	"ly"	"elev"	"dbh_cm"	"hom"	"status"
"5303"	24463	2111	"ne"	"quealb"	60	300	89.2906782203927	322.019669702583	18.8758944971457	13.82	186.88	"1.1"	1.3	"alive"
"5304"	24463	2111	"ne"	"quealb"	60	300	73.2307102962729	306.624337804188	18.3027048304708	13.82	186.88	"2.1"	1.3	"alive"
"5305"	30206	2112	"sw"	"diovir"	60	320	53.5429535922963	326.433668851794	1.40232642575358	1.35	190.87	"5.7"	1.3	"alive"
"5306"	30207	2112	"sw"	"diovir"	60	320	31.6465158964832	319.610625845542	0.798521033515912	3.56	190.8	"7.5"	1.3	"alive"
"5307"	30208	2112	"sw"	"cordru"	60	320	58.9039488899795	323.737593095429	1.96637327362487	4.44	190.55	"1.5"	1.3	"alive"
"5308"	30209	2112	"sw"	"cordru"	60	320	50.7730872272201	331.549671449355	1.57099000613175	4.93	190.62	"1.3"	1.3	"alive"
"5309"	30210	2112	"sw"	"cordru"	60	320	55.1720777231835	316.431057626082	1.72454791296513	5.19	190.68	"1.2"	1.3	"alive"
"5310"	30212	2112	"sw"	"asitri"	60	320	51.8588644975453	320.050815742193	2.6992965134347	9.28	190.68	"53"	1.3	"alive"
"5311"	30213	2112	"sw"	"cordru"	60	320	52.3473263374619	360.034562999181	2.1108919002415	9.3	190.57	"1"	1.3	"alive"
"5312"	30214	2112	"sw"	"cordru"	60	320	52.3422990957125	335.948649733107	1.87820626303151	6.87	190.42	"1.5"	1.3	"alive"
"5313"	30215	2112	"sw"	"cordru"	60	320	67.7827697544181	293.503921447398	3.30779079033104	6.83	190.29	"2.5"	1.3	"alive"
"5314"	30216	2112	"sw"	"cordru"	60	320	54.8147234275857	333.041276758058	3.57328992261429	6.42	190.14	"1"	1.3	"alive"
"5315"	30217	2112	"sw"	"diovir"	60	320	55.8051517899304	327.747725956776	3.18434057436115	5.54	190.21	"7.6"	1.3	"alive"
"5316"	30218	2112	"sw"	"cordru"	60	320	83.7544503236619	302.871726757733	11.6604206446876	1.18	188.59	"2.4"	1.3	"alive"
"5317"	30219	2112	"sw"	"cordru"	60	320	53.73487024175	331.108249698515	5.88865262585742	8.9	189.88	"2.2"	1.3	"alive"
"5318"	30220	2112	"sw"	"cordru"	60	320	69.7147377026993	323.339615601989	8.30029185761215	9.43	189.58	"1.2"	1.3	"alive"
"5319"	30220	2112	"sw"	"cordru"	60	320	79.495453922887	337.47929092188	7.97245852829342	9.43	189.58	"5.9"	1.3	"alive"
"5320"	30221	2112	"sw"	"cordru"	60	320	68.649028947712	318.563183078189	6.90514483234857	6.89	189.43	"1.4"	1.3	"alive"
"5321"	30221	2112	"sw"	"cordru"	60	320	52.7786110014397	331.743261037334	7.55345560096595	6.89	189.43	"1.4"	1.3	"alive"
"5322"	30222	2112	"sw"	"cordru"	60	320	77.2759941826386	351.814582771918	5.16772925104473	6.07	190	"1.4"	1.3	"alive"
"5323"	30222	2112	"sw"	"cordru"	60	320	61.325586550557	332.600488532065	4.26652693138231	6.07	190	"1.4"	1.3	"alive"
"5324"	30223	2112	"sw"	"diovir"	60	320	79.3152485445761	331.948190898005	8.65813945910149	1.37	189.33	"3.7"	1.3	"alive"
"5325"	30224	2112	"sw"	"cordru"	60	320	59.8423993359046	324.038017507345	10.0209125698501	2.43	189.07	"1"	1.3	"alive"
"5326"	30225	2112	"sw"	"diovir"	60	320	86.0682582164283	308.585729817487	7.5237040808828	1.41	189.54	"5"	1.3	"alive"
"5327"	30226	2112	"sw"	"ostvir"	60	320	93.9727057686698	308.151294831324	5.215627601702	0.77	190.23	"8"	1.3	"alive"
"5328"	30227	2112	"sw"	"diovir"	60	320	59.5373309024993	291.819555674326	5.51631159716064	3.4	189.94	"7.8"	1.3	"alive"
"5329"	30228	2112	"sw"	"cordru"	60	320	37.4959504549834	321.285199006	4.45367173002759	3.93	190.01	"1.1"	1.3	"alive"
"5330"	30228	2112	"sw"	"cordru"	60	320	73.5800745609435	328.071614626518	4.485144537329	3.93	190.01	"1.4"	1.3	"alive"
"5331"	30230	2112	"nw"	"cordru"	60	320	75.6266584539932	346.55488102664	1.69104859195916	11.42	190.68	"1.1"	1.3	"alive"
"5332"	30230	2112	"nw"	"cordru"	60	320	84.0804806063467	345.591264764754	0.546147821586153	11.42	190.68	"1.1"	1.3	"alive"
"5333"	30231	2112	"nw"	"cordru"	60	320	52.1828593097474	334.164896358338	1.88019340020538	12.33	190.74	"1"	1.3	"alive"
"5334"	30231	2112	"nw"	"cordru"	60	320	62.7004461062153	330.978378745323	1.72950594435348	12.33	190.74	"1.2"	1.3	"alive"
"5335"	30233	2112	"nw"	"cordru"	60	320	56.7749547249513	330.869860184123	0.197599603636078	13.35	190.95	"1.7"	1.3	"alive"
"5336"	30234	2112	"nw"	"cordru"	60	320	53.463000880083	344.459046555992	1.1199144024598	13.38	190.96	"1.7"	1.3	"alive"
"5337"	30235	2112	"nw"	"cordru"	60	320	66.1649115515223	339.726716646703	0.0107577192226946	13.55	190.98	"1.5"	1.3	"alive"
"5338"	30235	2112	"nw"	"cordru"	60	320	40.4727203769578	355.142811348259	1.0443195975277	13.55	190.98	"2.5"	1.3	"alive"
"5339"	30236	2112	"nw"	"cordru"	60	320	48.9053103504952	336.065228749003	0.491762640970032	14.14	191.08	"2.1"	1.3	"alive"
"5340"	30237	2112	"nw"	"cordru"	60	320	68.8518541173136	325.520326398901	0.706946504958767	13.91	190.94	"2.9"	1.3	"alive"
"5341"	30238	2112	"nw"	"cordru"	60	320	75.0402426837923	342.598442430661	0.542468279637499	14.31	190.99	"2.2"	1.3	"alive"
"5342"	30239	2112	"nw"	"cordru"	60	320	51.5406193354557	343.614583188203	0.102313404786782	14.73	191.16	"3.9"	1.3	"alive"
"5343"	30240	2112	"nw"	"cordru"	60	320	68.7472870356002	322.96423515582	3.35697548122988	13.21	190.63	"1.7"	1.3	"alive"
"5344"	30241	2112	"nw"	"cordru"	60	320	58.1990472837768	331.780959713736	3.26760104048747	14.02	190.66	"1"	1.3	"alive"
"5345"	30241	2112	"nw"	"cordru"	60	320	89.3700227778714	336.576564352551	3.75916737513821	14.02	190.66	"1.2"	1.3	"alive"
"5346"	30242	2112	"nw"	"cordru"	60	320	33.5999330872595	334.57405759927	1.18078230875251	15.74	191.08	"2"	1.3	"alive"
"5347"	30243	2112	"nw"	"cordru"	60	320	50.1403384712234	348.505844053035	2.31248828169146	16.91	191.03	"3"	1.3	"alive"
"5348"	30244	2112	"nw"	"cordru"	60	320	92.2240781444019	350.548130397561	1.32138347702343	17.71	191.18	"1.1"	1.3	"alive"
"5349"	30244	2112	"nw"	"cordru"	60	320	50.2753571578462	320.950409130686	1.4598824977592	17.71	191.18	"2.2"	1.3	"alive"
"5350"	30245	2112	"nw"	"cordru"	60	320	52.3260683307462	339.037952288735	3.52487346614452	18	191	"2.6"	1.3	"alive"
"5351"	30246	2112	"nw"	"cordru"	60	320	55.2048704267688	346.344621976076	2.95125776415176	19.17	191.15	"2.2"	1.3	"alive"
"5352"	30247	2112	"nw"	"cordru"	60	320	50.2010906869006	349.198943062458	2.00462880811691	18.91	191.05	"1.4"	1.3	"alive"
"5353"	30248	2112	"nw"	"cordru"	60	320	74.1667982351561	348.576735146608	2.24697018862754	19.66	191.18	"2.1"	1.3	"alive"
"5354"	30249	2112	"nw"	"cordru"	60	320	60.6624847248452	334.021468961966	2.72033217153374	19.9	191.15	"1.5"	1.3	"alive"
"5355"	30250	2112	"nw"	"cordru"	60	320	68.3539809825754	359.771076114517	3.58362586151737	19.85	190.85	"4.2"	1.3	"alive"
"5356"	30251	2112	"nw"	"cordru"	60	320	43.802679945265	334.212874562287	4.8476070487105	19.92	190.78	"2.4"	1.3	"alive"
"5357"	30252	2112	"nw"	"cordru"	60	320	72.6554681800175	332.575088242466	4.7229553701714	19.98	190.63	"2"	1.3	"alive"
"5358"	30253	2112	"nw"	"cordru"	60	320	74.2119842301821	340.770383200882	4.22276450427457	18.61	190.66	"1.4"	1.3	"alive"
"5359"	30254	2112	"nw"	"cordru"	60	320	59.710350268551	339.587411799883	5.34950604863528	17.98	190.57	"1.6"	1.3	"alive"
"5360"	30255	2112	"nw"	"cordru"	60	320	67.0271729426828	365.312024118791	2.6779210294968	17.53	190.79	"1.5"	1.3	"alive"
"5361"	30256	2112	"nw"	"diovir"	60	320	42.7791518791806	314.650815301928	5.04032051090273	16.66	190.65	"5.2"	1.3	"alive"
"5362"	30257	2112	"nw"	"cordru"	60	320	51.4327983306	328.223181898953	4.67372535928617	16.14	190.55	"3.1"	1.3	"alive"
"5363"	30258	2112	"nw"	"unknown"	60	320	68.1326350353334	332.845234084338	5.17642982130102	17.56	190.46	"18.7"	1.3	"alive"
"5364"	30259	2112	"nw"	"cordru"	60	320	57.402992166921	335.522842132159	6.60002924226345	19.18	190.31	"4.1"	1.3	"alive"
"5365"	30260	2112	"nw"	"cordru"	60	320	80.2440241991145	333.99278739582	5.77193530648026	19.41	190.31	"2"	1.3	"alive"
"5366"	30262	2112	"nw"	"cordru"	60	320	74.5496556787837	350.162571356755	8.42660757618365	19.95	190.11	"4.7"	1.3	"alive"
"5367"	30263	2112	"nw"	"cordru"	60	320	43.9566135781607	341.766696263374	7.43855161261569	18.2	189.93	"1.5"	1.3	"alive"
"5368"	30264	2112	"nw"	"cordru"	60	320	66.2657855492629	346.045652615176	6.73503567159026	17.07	190.1	"4.1"	1.3	"alive"
"5369"	30265	2112	"nw"	"cordru"	60	320	55.0252789814542	340.751204982939	6.18229188703057	16.76	190.35	"3.2"	1.3	"alive"
"5370"	30266	2112	"nw"	"cordru"	60	320	51.9719315792732	325.664962057333	6.36427945964498	16.55	190.4	"3.4"	1.3	"alive"
"5371"	30267	2112	"nw"	"cordru"	60	320	73.4524760160574	342.433027346095	4.77476226166166	14.86	190.42	"2.7"	1.3	"alive"
"5372"	30268	2112	"nw"	"cordru"	60	320	54.7706809855609	341.075235196402	6.57023733898385	14.94	190.24	"1.2"	1.3	"alive"
"5373"	30269	2112	"nw"	"cordru"	60	320	75.2362328906382	345.03797132758	5.65493476672565	14.82	190.24	"2.1"	1.3	"alive"
"5374"	30269	2112	"nw"	"cordru"	60	320	56.8549708238908	325.547116990043	6.63600534351412	14.82	190.24	"2.8"	1.3	"alive"
"5375"	30270	2112	"nw"	"cordru"	60	320	67.7417959027339	336.55823174654	7.30202407441758	14.44	190.16	"2.3"	1.3	"alive"
"5376"	30271	2112	"nw"	"cordru"	60	320	71.4723503986781	335.289343272031	6.02684775767647	14.37	190.31	"2.3"	1.3	"alive"
"5377"	30272	2112	"nw"	"cordru"	60	320	44.8088588369431	355.462870646888	8.95276524130592	11.62	189.75	"1.1"	1.3	"alive"
"5378"	30272	2112	"nw"	"cordru"	60	320	57.7248297284239	346.035237081096	8.21743384744387	11.62	189.75	"3"	1.3	"alive"
"5379"	30273	2112	"nw"	"cordru"	60	320	76.1976390500861	322.76932323783	7.28808693115169	11.22	189.83	"2"	1.3	"alive"
"5380"	30274	2112	"nw"	"cordru"	60	320	53.9512763818804	330.683908413915	6.17187112055631	11.21	190.06	"2"	1.3	"alive"
"5381"	30275	2112	"nw"	"cordru"	60	320	82.8130849323114	337.662007972871	4.20015881809802	10.45	190.21	"4"	1.3	"alive"
"5382"	30276	2112	"nw"	"cordru"	60	320	57.7002459420231	333.826783368911	3.95129408481924	10.96	190.22	"2.2"	1.3	"alive"
"5383"	30277	2112	"nw"	"cordru"	60	320	51.6508064140109	325.681755946447	4.20858408697863	11.46	190.23	"1.5"	1.3	"alive"
"5384"	30277	2112	"nw"	"cordru"	60	320	45.8208436861544	315.547212361179	4.6723260055448	11.46	190.23	"3.1"	1.3	"alive"
"5385"	30278	2112	"nw"	"cordru"	60	320	54.1704650606675	326.023296648227	3.42438366401471	12.16	190.43	"1.7"	1.3	"alive"
"5386"	30278	2112	"nw"	"cordru"	60	320	52.9844558685068	324.495584406111	4.74945033791268	12.16	190.43	"2"	1.3	"alive"
"5387"	30279	2112	"nw"	"cordru"	60	320	74.9664639893268	335.246758584296	4.03775361734319	12.07	190.5	"2.6"	1.3	"alive"
"5388"	30280	2112	"nw"	"cordru"	60	320	58.393364000895	326.834339602262	3.13403565550119	12.59	190.5	"1.7"	1.3	"alive"
"5389"	30281	2112	"nw"	"diovir"	60	320	68.6884885541943	343.791711493368	2.7008075101912	12.54	190.59	"10.5"	1.3	"alive"
"5390"	30282	2112	"nw"	"cordru"	60	320	76.4241583464237	334.79804928776	6.25258902688938	13.04	190.17	"3.8"	1.3	"alive"
"5391"	30283	2112	"nw"	"cordru"	60	320	61.7620594732412	349.704422831819	6.45951507404384	13.61	190.28	"1.9"	1.3	"alive"
"5392"	30284	2112	"nw"	"cordru"	60	320	68.4273854542251	330.617518637565	3.65421182858132	13.15	190.5	"3.1"	1.3	"alive"
"5393"	30284	2112	"nw"	"cordru"	60	320	58.163486564236	341.386291763777	4.31315289655656	13.15	190.5	"4.5"	1.3	"alive"
"5394"	30285	2112	"nw"	"cordru"	60	320	49.101327144186	316.107956462922	2.17134681569274	10.46	190.64	"2.4"	1.3	"alive"
"5395"	30286	2112	"ne"	"quealb"	60	320	74.5893168958011	336.969070579168	9.6762377667159	11.17	189.31	"1.4"	1.3	"alive"
"5396"	30287	2112	"ne"	"cartex"	60	320	65.6792369486673	336.336148300985	10.4869248264413	14.09	189.59	"12.6"	1.3	"alive"
"5397"	30288	2112	"ne"	"cordru"	60	320	67.3300738701708	352.004570839931	10.3635018771286	18.52	189.9	"2.2"	1.3	"alive"
"5398"	30289	2112	"ne"	"cordru"	60	320	83.057502054847	342.476280874888	12.7938561383621	20	190.15	"3.1"	1.3	"alive"
"5399"	30290	2112	"ne"	"cordru"	60	320	56.9509626437473	356.496864048585	11.9533049176132	17.97	189.77	"1"	1.3	"alive"
"5400"	30290	2112	"ne"	"cordru"	60	320	75.7614666598267	321.867083659025	12.1505371402176	17.97	189.77	"1.2"	1.3	"alive"
"5401"	30290	2112	"ne"	"cordru"	60	320	44.4547126430169	336.909250329589	11.0777365421004	17.97	189.77	"2.2"	1.3	"alive"
"5402"	30291	2112	"ne"	"cordru"	60	320	87.5642176152221	355.407290189746	15.8049230373871	19.88	189.89	"1.7"	1.3	"alive"
"5403"	30292	2112	"ne"	"cordru"	60	320	59.9855685522331	351.691719656206	16.4805808969196	18.77	189.67	"2.8"	1.3	"alive"
"5404"	30293	2112	"ne"	"cordru"	60	320	66.808851828807	339.166281130652	17.2448066487585	18.23	189.51	"2.1"	1.3	"alive"
"5405"	30294	2112	"ne"	"cordru"	60	320	66.6726052289355	335.387381060906	17.9458876869572	18.06	189.42	"2.7"	1.3	"alive"
"5406"	30295	2112	"ne"	"cordru"	60	320	95.75693183924	354.923378804452	17.8990560959065	18.74	189.52	"2.8"	1.3	"alive"
"5407"	30296	2112	"ne"	"cordru"	60	320	95.382360826095	343.468291595465	19.0038186471169	19.56	189.64	"1.6"	1.3	"alive"
"5408"	30297	2112	"ne"	"lonmaa"	60	320	90.1816425768138	325.825969327959	19.25267516985	17.78	189.36	"39.8"	1.3	"alive"
"5409"	30298	2112	"ne"	"cordru"	60	320	65.3472955103274	353.431896596485	18.3062367807564	16.78	189.19	"1.1"	1.3	"alive"
"5410"	30298	2112	"ne"	"cordru"	60	320	77.0995822364367	344.342738754663	17.4888715025816	16.78	189.19	"1.1"	1.3	"alive"
"5411"	30298	2112	"ne"	"cordru"	60	320	89.4371951491847	345.921945285925	17.8746508242826	16.78	189.19	"1.9"	1.3	"alive"
"5412"	30299	2112	"ne"	"cordru"	60	320	51.1701919945342	334.332509867985	18.2604889696316	16.56	189.18	"2.9"	1.3	"alive"
"5413"	30300	2112	"ne"	"cordru"	60	320	86.8551094059254	307.092705191322	15.4323926557781	16.73	189.35	"1.1"	1.3	"alive"
"5414"	30300	2112	"ne"	"cordru"	60	320	89.8237432144667	334.938479849877	15.9671592047698	16.73	189.35	"1.3"	1.3	"alive"
"5415"	30300	2112	"ne"	"cordru"	60	320	88.2260205876375	320.44434546262	15.9213294864767	16.73	189.35	"3.2"	1.3	"alive"
"5416"	30301	2112	"ne"	"cordru"	60	320	67.119884539454	342.934951829981	18.3227230073841	15.5	188.93	"3.4"	1.3	"alive"
"5417"	30302	2112	"ne"	"diovir"	60	320	77.5759325509337	331.147805141949	18.4416959766284	15.82	189.02	"7.5"	1.3	"alive"
"5418"	30303	2112	"ne"	"cordru"	60	320	74.6550683077309	341.131639212149	18.1092637494501	15.43	188.89	"3.8"	1.3	"alive"
"5419"	30304	2112	"ne"	"cordru"	60	320	75.5321042030978	335.942205638392	19.7227806921903	14.71	188.76	"2.5"	1.3	"alive"
"5420"	30304	2112	"ne"	"cordru"	60	320	96.1710807863435	320.293734852081	19.358764066476	14.71	188.76	"2.8"	1.3	"alive"
"5421"	30305	2112	"ne"	"lonmaa"	60	320	87.598182341007	326.93611258773	18.9068553783925	13.94	188.76	"49.1"	1.3	"alive"
"5422"	30306	2112	"ne"	"cordru"	60	320	64.9450287847837	332.555222739573	18.4901418331565	13.46	188.63	"3"	1.3	"alive"
"5423"	30307	2112	"ne"	"cordru"	60	320	90.709495133402	307.29645931658	16.9631477375386	14.27	188.83	"1.1"	1.3	"alive"
"5424"	30307	2112	"ne"	"cordru"	60	320	67.5076238151637	337.037478465934	17.2357605197243	14.27	188.83	"2.3"	1.3	"alive"
"5425"	30308	2112	"ne"	"cordru"	60	320	91.4245926667652	325.300291359158	17.3744926357515	12.81	188.6	"3.1"	1.3	"alive"
"5426"	30309	2112	"ne"	"cordru"	60	320	88.5204067297909	330.422767830606	17.9250231012208	12.85	188.53	"1.4"	1.3	"alive"
"5427"	30310	2112	"ne"	"cordru"	60	320	92.7839199532989	350.594648222468	18.5379574417458	11.98	188.42	"2.5"	1.3	"alive"
"5428"	30311	2112	"ne"	"cordru"	60	320	98.96808467024	313.449843103991	18.8873059698121	11.45	188.35	"1"	1.3	"alive"
"5429"	30311	2112	"ne"	"cordru"	60	320	77.1342549068613	318.11928849794	18.0007430537511	11.45	188.35	"2.1"	1.3	"alive"
"5430"	30311	2112	"ne"	"cordru"	60	320	86.5832215168274	334.859331386428	18.9828329628051	11.45	188.35	"2.2"	1.3	"alive"
"5431"	30312	2112	"ne"	"cordru"	60	320	76.8487994845674	345.985079991426	18.5631221694281	10.57	188.31	"4.2"	1.26	"alive"
"5432"	30313	2112	"ne"	"cordru"	60	320	71.0867418608201	339.483530450855	16.8167229178248	10.29	188.51	"1.5"	1.3	"alive"
"5433"	30313	2112	"ne"	"cordru"	60	320	69.7734292579995	316.996270026082	14.9687702302986	10.29	188.51	"2.5"	1.3	"alive"
"5434"	30313	2112	"ne"	"cordru"	60	320	69.5734554599688	332.357765340056	15.6355080714481	10.29	188.51	"5"	1.3	"alive"
"5435"	30314	2112	"ne"	"cordru"	60	320	61.7837314045744	342.711547532511	12.5755863136792	11.24	188.96	"1.4"	1.3	"alive"
"5436"	30314	2112	"ne"	"cordru"	60	320	63.5523340938218	329.489604773572	12.1832041185316	11.24	188.96	"4.7"	1.3	"alive"
"5437"	30315	2112	"ne"	"diovir"	60	320	58.644861364343	326.496654919071	15.5085988350013	13.39	188.9	"4.3"	1.3	"alive"
"5438"	30316	2112	"ne"	"quealb"	60	320	65.7762338266446	339.234518365855	13.3173970514328	13.05	189.16	"1.7"	1.3	"alive"
"5439"	30317	2112	"se"	"carsp"	60	320	61.2262915341306	315.620973738193	11.931795634463	0.43	188.61	"16.3"	1.3	"alive"
"5440"	30318	2112	"se"	"cordru"	60	320	78.961352430836	333.070993297163	12.0848841155244	1.26	188.58	"3"	1.3	"alive"
"5441"	30319	2112	"se"	"cordru"	60	320	56.1347368534539	331.69815413464	11.7759937411457	4.32	188.66	"5.4"	1.3	"alive"
"5442"	30320	2112	"se"	"diovir"	60	320	79.6646489692101	341.725813575369	11.8921623323938	5.36	188.73	"5.1"	1.3	"alive"
"5443"	30321	2112	"se"	"cordru"	60	320	68.820520585602	330.032241673131	12.037681974926	7.39	188.62	"4.5"	1.3	"alive"
"5444"	30322	2112	"se"	"cordru"	60	320	78.5663205676815	314.46380588587	15.2686460256146	6.64	188.25	"2"	1.3	"alive"
"5445"	30323	2112	"se"	"cordru"	60	320	93.0457815460666	348.780829416055	14.6669490102174	8.07	188.43	"1"	1.3	"alive"
"5446"	30323	2112	"se"	"cordru"	60	320	76.0209536149929	310.686204873326	15.3419332594338	8.07	188.43	"1.6"	1.3	"alive"
"5447"	30324	2112	"se"	"cordru"	60	320	56.7568216707952	341.157700884614	15.7873836735875	7.15	188.27	"1.4"	1.3	"alive"
"5448"	30324	2112	"se"	"cordru"	60	320	83.3851212652555	322.500639697779	16.1167164504935	7.15	188.27	"2.8"	1.3	"alive"
"5449"	30325	2112	"se"	"cordru"	60	320	78.0651880319646	319.670805759199	16.5578019806435	7.2	188.24	"4.7"	1.3	"alive"
"5450"	30326	2112	"se"	"cordru"	60	320	64.1433536807511	311.632773478284	15.4946899361453	8.75	188.28	"1.3"	1.3	"alive"
"5451"	30327	2112	"se"	"cordru"	60	320	60.9767867403343	325.270193277111	17.3140722540375	9.84	188.36	"4.1"	1.3	"alive"
"5452"	30328	2112	"se"	"cordru"	60	320	76.1076828724833	340.117972349602	19.0697590393522	9.68	188.12	"1.7"	1.3	"alive"
"5453"	30329	2112	"se"	"cordru"	60	320	90.3389265819184	321.88709093758	19.1760432351313	8.86	187.95	"4.1"	1.3	"alive"
"5454"	30330	2112	"se"	"cordru"	60	320	90.202707614984	323.371173393065	18.7190231125307	6.42	187.89	"2.1"	1.3	"alive"
"5455"	30330	2112	"se"	"cordru"	60	320	78.2477573993305	323.835031646725	18.2771227764145	6.42	187.89	"3.7"	1.3	"alive"
"5456"	30331	2112	"se"	"cordru"	60	320	86.3531331011973	318.702658045002	18.3920901707627	2.72	187.64	"1.7"	1.3	"alive"
"5457"	30331	2112	"se"	"cordru"	60	320	89.9490149958834	317.6039087461	18.8385564587699	2.72	187.64	"2.3"	1.3	"alive"
"5458"	30332	2112	"se"	"cordru"	60	320	78.7245080804368	328.532502385987	18.242964298136	1.24	187.69	"1.4"	1.3	"alive"
"5459"	30333	2112	"se"	"cordru"	60	320	56.6499074590052	320.502047106858	17.6122805848841	0.88	187.77	"2.6"	1.3	"alive"
"5460"	30333	2112	"se"	"cordru"	60	320	53.2446189637424	311.843193043604	17.224690971823	0.88	187.77	"2.9"	1.3	"alive"
"5461"	30334	2112	"se"	"cordru"	60	320	80.1542562923394	307.101276258592	14.8305285630678	0.74	188	"3.5"	1.3	"alive"
"5462"	30339	2112	"se"	"cordru"	60	320	83.633722748939	328.234533877478	19.2451878161633	4.78	187.51	"3.1"	1.3	"alive"
"5463"	30340	2112	"se"	"cordru"	60	320	62.0249596048495	337.285722094562	19.4059783785952	6.36	187.73	"1.1"	1.3	"alive"
"5464"	30261	2113	"sw"	"cordru"	60	340	75.5013152029699	305.271274002796	6.76591034776807	0.16	190.26	"4"	1.3	"alive"
"5465"	32998	2113	"sw"	"cordru"	60	340	87.3407177682762	326.795667398333	0.646838026622239	0.95	191.49	"1.7"	1.3	"alive"
"5466"	32999	2113	"sw"	"lonmaa"	60	340	74.6034053978382	349.831089453783	2.00298076482334	1.47	191.43	"43.8"	1.3	"alive"
"5467"	33000	2113	"sw"	"cordru"	60	340	47.2928545886843	338.594279868051	1.39489059356675	2.31	191.55	"1.5"	1.3	"alive"
"5468"	33001	2113	"sw"	"cordru"	60	340	48.9112904645835	366.828114559971	1.8725254182751	2.58	191.3	"2.3"	1.3	"alive"
"5469"	33002	2113	"sw"	"cordru"	60	340	68.8014748165554	349.950514265064	1.02770532007485	2.79	191.58	"1"	1.3	"alive"
"5470"	33003	2113	"sw"	"cordru"	60	340	62.7719012988367	329.271660448847	2.80645529021405	6.34	191.5	"1.4"	1.3	"alive"
"5471"	33004	2113	"sw"	"cordru"	60	340	60.6832334149169	345.617023372795	1.05345825617464	6.58	191.8	"1.2"	1.3	"alive"
"5472"	33004	2113	"sw"	"cordru"	60	340	72.897317095095	334.979340157633	0.425242468442287	6.58	191.8	"1.6"	1.3	"alive"
"5473"	33005	2113	"sw"	"cordru"	60	340	45.4325949429284	361.541874981648	1.49449063268453	8.61	191.9	"1"	1.3	"alive"
"5474"	33006	2113	"sw"	"cordru"	60	340	65.2156790993762	337.663686434134	2.53562554467723	8.7	191.78	"1"	1.3	"alive"
"5475"	33006	2113	"sw"	"cordru"	60	340	57.5261426394067	353.277762831106	1.72813436303249	8.7	191.78	"1.3"	1.3	"alive"
"5476"	33007	2113	"sw"	"diovir"	60	340	69.0278868268563	356.057405612321	3.60203689086422	7.51	191.66	"8.1"	1.3	"alive"
"5477"	33008	2113	"sw"	"cordru"	60	340	75.5482844639179	345.209093187214	4.40263101240602	7.79	191.72	"3.3"	1.3	"alive"
"5478"	33009	2113	"sw"	"diovir"	60	340	47.411337903194	353.593152974811	3.96452248377399	9.07	191.9	"7.6"	1.3	"alive"
"5479"	33010	2113	"sw"	"cordru"	60	340	52.8488400521991	351.771972757734	5.35036020478412	8.95	191.79	"1.6"	1.3	"alive"
"5480"	33011	2113	"sw"	"cordru"	60	340	72.6214479666138	360.161620872468	5.41023672181202	8.08	191.68	"2.9"	1.3	"alive"
"5481"	33012	2113	"sw"	"cordru"	60	340	83.4398058430536	340.930374505286	4.72143655529641	7.28	191.61	"1.2"	1.3	"alive"
"5482"	33013	2113	"sw"	"cordru"	60	340	50.2442439688949	334.338993400436	5.07379029638936	7.27	191.56	"2.5"	1.26	"alive"
"5483"	33014	2113	"sw"	"cordru"	60	340	76.2320384896751	357.162249132925	7.08942009011625	10.12	192	"2.1"	1.3	"alive"
"5484"	33015	2113	"sw"	"cordru"	60	340	64.1902446028672	361.207022868607	8.1503225374198	9.63	191.94	"1.4"	1.3	"alive"
"5485"	33015	2113	"sw"	"cordru"	60	340	56.8467388372418	346.253355873688	7.65317124275882	9.63	191.94	"2.5"	1.3	"alive"
"5486"	33016	2113	"sw"	"asitri"	60	340	57.4740374747082	335.191770756426	9.92792074532945	9.4	191.99	"67.1"	1.3	"alive"
"5487"	33017	2113	"sw"	"cordru"	60	340	69.9737627743131	345.241066202954	10.9026327073712	8.27	191.75	"1.6"	1.3	"alive"
"5488"	33018	2113	"sw"	"cordru"	60	340	65.6879158576197	338.306352461765	9.74688597597028	7.77	191.66	"1.8"	1.3	"alive"
"5489"	33019	2113	"sw"	"cordru"	60	340	83.5815433340682	341.542003957485	8.59829041966126	6.88	191.45	"3.2"	1.3	"alive"
"5490"	33020	2113	"sw"	"cordru"	60	340	77.6330143128651	337.51695577521	8.19108457947046	6.72	191.44	"3.3"	1.3	"alive"
"5491"	33021	2113	"sw"	"cordru"	60	340	51.9545711457068	344.314809888897	8.68037652579602	5.4	191.09	"1.6"	1.3	"alive"
"5492"	33022	2113	"sw"	"cordru"	60	340	74.7759511856214	338.694072795594	8.6259936338552	4.93	191.05	"2.6"	1.3	"alive"
"5493"	33023	2113	"sw"	"cordru"	60	340	71.7014853197288	333.587647836093	8.45464009052548	4.35	190.92	"3.2"	1.3	"alive"
"5494"	33024	2113	"sw"	"cordru"	60	340	57.2311243656807	333.718505055745	9.22016353576003	3.38	190.74	"3.4"	1.3	"alive"
"5495"	33025	2113	"sw"	"cordru"	60	340	67.8188873084635	328.740883218238	10.0373194260067	3.69	190.76	"2.9"	1.3	"alive"
"5496"	33026	2113	"sw"	"cordru"	60	340	60.0744058389642	345.464861248524	10.1174243077987	3.81	190.83	"1.2"	1.3	"alive"
